id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
222621,30.72,IFA_86_26_3426.wav,44100,23-08-20 0:00,mosquito,an funestus ss,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221978,5.12,IFA_64_21_2541.wav,44100,12-07-20 0:00,mosquito,an funestus ss,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
389,98.818,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
381,145.875,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
387,131.758,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
379,112.936,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
398,188.226,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
397,84.702,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
380,10.823,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
384,98.819,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
2532,20.425.516,LSTMH telinga audio - edited and labelled.wav,44100,25-04-18 11:30,mosquito,an gambiae,Female,,Single,1.0,,telinga,olympus,UK,,,"LSTMH Culture cages, London",culture
375,84.702,CDC_An-gambiae_labelled_800.wav,8000,08-09-16 8:00,mosquito,an gambiae,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220479,12.8,IFA_44_24_1744.wav,44100,24-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220673,5.12,IFA_25_21_981.wav,44100,10-02-20 0:00,mosquito,an gambiae sl,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221280,30.72,IFA_47_20_1860.wav,44100,27-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220396,10.24,IFA_41_39_1639.wav,44100,21-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221285,7.68,IFA_47_15_1855.wav,44100,27-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221289,5.12,IFA_46_40_1840.wav,44100,27-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220369,7.68,IFA_40_39_1599.wav,44100,16-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220394,5.12,IFA_41_39_1639.wav,44100,21-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220440,15.3,IFA_44_17_1737.wav,44100,24-03-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221880,15.36,IFA_63_35_2515.wav,44100,07-07-20 0:00,mosquito,an gambiae sl,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
219943,2.7,r2016-07-26_10.58.27.770.wav_u2016-07-26_13.00.40.462339.wav,8000,26-07-16 10:58,mosquito,an gambiae ss,Female,f,Single,6.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219275,3.8,r2016-05-31_11.50.19.366.wav_u2016-06-02_07.24.31.333997.wav,8000,31-05-16 11:50,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218998,8.5,r2016-05-26_09.59.07.587.wav_u2016-05-31_07.06.23.743558.wav,8000,26-05-16 9:59,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219942,1.2,r2016-07-26_10.57.27.729.wav_u2016-07-26_13.00.36.247942.wav,8000,26-07-16 10:57,mosquito,an gambiae ss,Female,f,Single,6.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218980,5.5,r2016-05-26_09.47.43.657.wav_u2016-05-31_07.03.44.069181.wav,8000,26-05-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219304,4.5,r2016-05-31_12.18.01.927.wav_u2016-06-02_07.26.41.861119.wav,8000,31-05-16 12:18,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219189,2.4,r2016-05-31_10.29.46.701.wav_u2016-06-02_07.17.11.575356.wav,8000,31-05-16 10:29,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219167,3.9,r2016-05-31_10.20.20.357.wav_u2016-06-02_07.15.50.560599.wav,8000,31-05-16 10:20,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2453,2.093.001,r2016-08-16_11.07.24.567.wav_u2016-08-16_12.54.35.527530.wav,8000,16-08-16 11:07,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218963,7.4,r2016-05-26_09.33.39.128.wav_u2016-05-31_07.01.54.545591.wav,8000,26-05-16 9:33,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
3391,727.249,#697-730.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2866,2.711.638,#1296-1312.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2720,12.952.056,#1142-1159.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2755,4.964.115,#1188-1203.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3400,4.773.326,#731-736.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2589,8.031.747,#1021-1039.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2858,7.642.053,#1280-1295.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3025,3.730.435,#26-60.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,f,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3029,6.066.245,#26-60.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,f,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3360,4.038.177,#69-79.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
221724,33.22,IFA_60_19_2379.wav,44100,30-06-20 0:00,mosquito,an leesoni,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220969,7.68,IFA_30_26_1186.wav,44100,17-02-20 0:00,mosquito,an leesoni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220970,2.56,IFA_30_26_1186.wav,44100,17-02-20 0:00,mosquito,an leesoni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
2742,6.415.301,#1160-1177.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2694,4.044.374,#1127-1141.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2998,957.015,#209-219.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,f,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3234,4.639.607,#527-539.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2732,4.592.773,#1160-1177.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3258,14.181.863,#540-576.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2974,1.384.589,#1394-1413.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3385,737.596,#697-730.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3498,6.010.915,#939-962.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
2896,5.292.524,#1313-1334.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
222232,25.6,IFA_69_37_2757.wav,44100,20-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222222,48.64,IFA_68_39_2719.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,t,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222181,25.6,IFA_68_25_2705.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222202,10.24,IFA_68_12_2692.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222184,2.56,IFA_68_10_2690.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,t,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222321,15.36,IFA_71_39_2839.wav,44100,27-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222194,48.64,IFA_69_17_2737.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,t,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222201,15.36,IFA_68_12_2692.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222233,5.12,IFA_70_13_2773.wav,44100,20-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
222173,12.8,IFA_69_12_2732.wav,44100,19-07-20 0:00,mosquito,an maculipalpis,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
404,377.873,CDC_An-merus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an merus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
405,517.826,CDC_An-merus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an merus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
403,97.967,CDC_An-merus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an merus,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
406,419.859,CDC_An-merus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an merus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
407,423.587,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
408,149.218,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
3246,10.084.656,#540-576.wav,44100,01-07-18 12:00,mosquito,an minimus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
410,101.084,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
417,105.897,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
2878,5.857.582,#1313-1334.wav,44100,01-07-18 12:00,mosquito,an minimus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3274,1.141.916,#577-599.wav,44100,01-07-18 12:00,mosquito,an minimus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3232,1.940.793,#527-539.wav,44100,01-07-18 12:00,mosquito,an minimus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
418,120.337,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
412,38.507,CDC_An-minimus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an minimus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220624,40.96,IFA_24_28_948.wav,44100,10-02-20 0:00,mosquito,an pharoensis,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220625,05.06,IFA_24_28_948.wav,44100,10-02-20 0:00,mosquito,an pharoensis,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220623,10.24,IFA_24_28_948.wav,44100,10-02-20 0:00,mosquito,an pharoensis,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
427,100.212,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
455,129.441,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
450,187.897,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
424,155.243,CDC_An-quadriannulatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
479,200.425,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
483,187.897,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
437,8.351,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
475,208.776,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
435,179.547,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
464,584.571,CDC_An-quadrimaculatus_labelled_800.wav,8000,08-09-16 8:00,mosquito,an quadriannulatus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220413,5.12,IFA_42_10_1650.wav,44100,21-03-20 0:00,mosquito,an rivulorum,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
491,11.125,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
499,84.281,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
495,104.507,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
492,50.568,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
489,97.765,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
490,74.166,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
496,87.652,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
497,5.731,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
498,107.879,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
493,64.053,CDC_An-sinensis_labelled_800.wav,8000,08-09-16 8:00,mosquito,an sinensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220487,30.72,IFA_44_31_1751.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220331,7.68,IFA_41_14_1614.wav,44100,16-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220478,12.8,IFA_43_30_1710.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220508,2.56,IFA_43_37_1717.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220486,2.56,IFA_44_31_1751.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220497,5.12,IFA_43_10_1690.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220495,5.12,IFA_43_10_1690.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221744,46.02,IFA_60_14_2374.wav,44100,30-06-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220493,22.98,IFA_44_26_1746.wav,44100,24-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221275,17.92,IFA_46_36_1836.wav,44100,27-03-20 0:00,mosquito,an squamosus,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
509,161.769,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
506,174.213,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
523,68.441,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
520,93.328,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
513,143.103,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
519,267.541,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
502,99.551,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
500,118.215,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
508,143.103,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
514,292.429,CDC_An-stephensi_labelled_800.wav,8000,08-09-16 8:00,mosquito,an stephensi,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220637,35.84,IFA_24_23_943.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220864,5.12,IFA_26_30_1030.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220569,5.12,IFA_24_13_933.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220366,15.3,IFA_40_29_1589.wav,44100,16-03-20 0:00,mosquito,an ziemanni,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220620,20.48,IFA_24_15_935.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220365,5.12,IFA_40_29_1589.wav,44100,16-03-20 0:00,mosquito,an ziemanni,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220568,10.24,IFA_24_13_933.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220364,5.12,IFA_40_29_1589.wav,44100,16-03-20 0:00,mosquito,an ziemanni,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220619,7.68,IFA_24_15_935.wav,44100,10-02-20 0:00,mosquito,an ziemanni,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221488,5.12,IFA_50_34_1994.wav,44100,17-06-20 0:00,mosquito,coquillettidia sp,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221489,20.48,IFA_50_34_1994.wav,44100,17-06-20 0:00,mosquito,coquillettidia sp,Female,f,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221747,10.24,IFA_60_24_2384.wav,44100,30-06-20 0:00,mosquito,culex pipiens complex,Female,t,Single,,LT,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
221024,2.56,IFA_31_15_1215.wav,44100,18-02-20 0:00,mosquito,culex pipiens complex,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
220726,25.54,IFA_29_20_1140.wav,44100,14-02-20 0:00,mosquito,culex pipiens complex,Female,f,Single,,HBN,telinga,tascam,Tanzania,Kilombero District,Morogoro,Ifakara,cup
